id,loss
568825,2092
568832,2142
568836,1281
568838,1440
568847,1376
568849,1692
568854,3087
568856,2092
568857,3380
568858,2115
568861,5384
568865,4189
568870,1912
568871,1365
568873,1731
568876,5384
568885,2480
568890,2751
568894,1246
568897,4272
568901,3380
568903,3719
568905,1522
568906,5140
568915,1376
568921,1008
568930,1586
568934,1314
568943,1915
568944,1930
568948,4377
568949,3863
568951,5293
568956,1128
568959,932.7
568961,1457
568964,1731
568970,3452
568974,1008
568979,2174
568981,2480
568985,843.2
568988,4737
568992,1.086e+04
568995,1649
569000,4217
569013,1440
569014,3197
569019,5293
569021,2276
569025,1522
569029,1522
569032,1930
569036,2115
569044,2276
569054,1522
569061,966.7
569064,1153
569067,5615
569077,1692
569082,1314
569084,1153
569087,2142
569088,881.2
569091,1717
569092,3719
569093,1692
569095,5140
569097,1365
569100,1178
569101,3380
569109,1649
569115,2893
569116,1128
569118,5790
569119,4737
569125,1596
569127,1522
569130,2528
569137,2235
569139,1731
569141,1692
569146,3197
569150,1915
569154,2174
569155,2893
569167,5629
569178,1128
569183,730.6
569188,1163
569195,4899
569198,1563
569202,2174
569207,2528
569211,2415
569213,883.3
569224,1798
569230,7013
569235,1375
569245,1563
569246,2651
569251,6346
569257,1376
569264,2751
569269,1522
569270,2856
569271,3863
569272,1639
569273,1006
569274,1128
569280,1268
569282,2480
569310,1226
569316,1.811e+04
569321,2174
569322,4628
569326,1522
569330,2218
569334,2218
569335,2007
569337,1163
569340,2893
569341,1442
569347,1522
569353,897.2
569362,2280
569369,2480
569375,2354
569386,2856
569388,980.1
569389,1153
569395,1008
569397,3572
569398,2651
569399,2480
569400,897.2
569401,3197
569403,2218
569406,1028
569410,1226
569422,1994
569429,3971
569431,6099
569438,1376
569444,4737
569452,1596
569453,1216
569459,1365
569461,1731
569463,1759
569464,1759
569467,5615
569472,4323
569475,2583
569476,1440
569477,1277
569480,4323
569484,1692
569485,1457
569499,1008
569501,1246
569503,7984
569507,1094
569510,1163
569511,2007
569518,3011
569523,2623
569526,2651
569528,1314
569529,912.9
569532,1692
569539,1522
569543,2276
569545,2893
569548,881.2
569573,1178
569581,1994
569583,1246
569592,1573
569595,7209
569596,3632
569599,647.7
569601,1837
569602,1692
569610,2142
569611,1731
569613,2276
569617,1759
569618,1994
569626,1798
569629,1440
569632,1915
569638,1563
569646,1717
569648,4899
569650,2174
569656,1226
569659,1930
569660,3197
569662,2174
569665,2276
569670,1837
569689,2583
569690,2340
569693,1246
569697,2115
569698,4146
569705,5140
569706,1563
569710,1994
569723,912.9
569726,2064
569731,2528
569736,1246
569737,942.9
569738,1226
569743,1119
569751,1008
569752,4146
569754,2893
569759,1522
569773,1246
569774,2218
569775,2064
569778,1994
569783,1365
569789,932.7
569793,4899
569795,1163
569797,897.2
569804,3572
569806,3572
569808,820.7
569810,4628
569815,1.176e+04
569824,3391
569827,2115
569841,5293
569842,4272
569843,2443
569851,881.2
569852,1006
569860,7984
569864,2092
569876,1054
569881,1365
569886,1731
569889,4146
569908,1994
569909,1440
569911,2276
569916,3380
569918,2115
569925,2276
569929,932.7
569930,7435
569936,2174
569942,1596
569944,2142
569946,7774
569948,1008
569955,1692
569959,3863
569971,1639
569972,3536
569985,1375
569986,2480
569988,2583
569990,1798
570004,2007
570009,5293
570010,2276
570019,1930
570020,881.2
570027,2276
570029,1376
570030,2354
570032,1054
570034,5629
570051,2443
570052,2276
570058,4118
570066,3011
570069,1246
570070,1376
570071,3011
570076,1365
570077,1054
570078,2849
570081,743.7
570087,1563
570092,3087
570095,3197
570096,1522
570100,2528
570101,3898
570102,7156
570107,1837
570112,9661
570113,9070
570117,2276
570120,1376
570122,2276
570123,789
570125,788.8
570127,1522
570129,5615
570134,6346
570136,2751
570145,5384
570148,2276
570149,3289
570156,1573
570158,1361
570161,2280
570164,1008
570166,730.6
570169,2583
570184,1440
570186,1563
570187,3169
570188,1119
570190,1006
570191,5486
570195,2623
570197,6346
570198,1692
570205,1930
570206,2480
570209,897.2
570213,1163
570216,2893
570222,1060
570229,1692
570233,3011
570235,1457
570236,1837
570237,2893
570252,2896
570254,3536
570268,2092
570277,1639
570285,4146
570290,3632
570293,1268
570300,2415
570301,1.323e+04
570302,2856
570309,2340
570310,1268
570311,7013
570312,1915
570318,1246
570319,1649
570331,1912
570342,1596
570343,3536
570347,2724
570355,2480
570362,1717
570366,1586
570371,2092
570372,1361
570381,4522
570383,7013
570385,4118
570386,2174
570387,2174
570394,730.6
570396,4218
570407,966.7
570413,1717
570419,1281
570425,1365
570428,7435
570429,2539
570434,3011
570438,4899
570452,6456
570457,1246
570460,1994
570461,1994
570468,1930
570476,1375
570478,3847
570480,2724
570481,4899
570488,2539
570491,1440
570492,1365
570493,1563
570494,1376
570495,2751
570503,4323
570507,2893
570509,2724
570513,1119
570517,1442
570520,1759
570534,4377
570536,2276
570549,2724
570555,932.7
570560,3256
570563,1442
570565,1692
570570,3847
570578,4737
570590,1376
570592,5847
570597,2276
570602,1994
570614,1692
570618,3011
570624,3847
570625,4118
570630,1563
570632,3863
570637,2893
570643,3632
570646,1586
570648,4052
570661,1128
570663,3197
570667,2893
570668,2651
570673,1314
570687,2751
570688,730.6
570690,1915
570691,1573
570695,2528
570697,1281
570701,2340
570713,3536
570717,2724
570720,2142
570727,1837
570728,3197
570729,932.7
570730,2724
570732,1596
570737,1268
570738,2007
570740,2893
570743,1522
570744,2092
570745,1692
570748,1837
570750,2276
570755,1563
570758,1994
570776,2480
570778,1094
570782,5293
570791,1522
570802,7855
570803,1731
570807,1912
570820,1277
570826,1522
570835,2856
570836,2651
570838,966.7
570839,3759
570841,1457
570843,1226
570852,1692
570853,4899
570855,2724
570862,2276
570863,2007
570870,4272
570871,3256
570873,3380
570875,1226
570876,1649
570884,3759
570896,1573
570900,1573
570904,1639
570908,2092
570914,1054
570915,6456
570922,1008
570930,1119
570931,1246
570934,1837
570935,1277
570939,1128
570943,1365
570950,2142
570952,1639
570955,2092
570959,1375
570961,2528
570964,3536
570965,1522
570973,3197
570976,3380
570979,1912
570984,2174
570986,5140
570988,2751
570996,2583
570998,1375
570999,1563
571001,1153
571003,2092
571013,1376
571015,1376
571033,7435
571038,5615
571039,3759
571041,3256
571043,8610
571044,3536
571048,3536
571054,1596
571059,2276
571062,4146
571065,912.9
571073,3632
571078,2340
571079,5615
571081,2276
571085,1915
571091,1094
571096,1639
571103,1915
571106,2443
571110,2007
571116,1376
571118,1522
571119,2724
571120,980.1
571121,1915
571127,1314
571128,9070
571129,1731
571132,4899
571141,2528
571148,1365
571151,1798
571155,1692
571160,1365
571175,2583
571176,1365
571181,5140
571184,1522
571185,4899
571186,1457
571189,2724
571196,2583
571201,1246
571206,3572
571216,1915
571229,820.7
571243,1915
571244,3847
571245,2092
571248,3380
571249,2623
571252,1376
571259,3452
571272,4272
571277,1094
571288,767
571294,676.6
571295,5140
571296,1008
571304,7855
571305,1522
571316,1440
571320,2751
571322,647.7
571326,1912
571332,3197
571346,897.2
571349,1281
571353,1522
571361,4377
571362,2115
571364,676.3
571366,2174
571373,8144
571375,1281
571377,1731
571379,1277
571381,2583
571386,1759
571391,1361
571393,4899
571405,752.3
571409,6456
571413,1246
571416,2218
571420,2651
571422,3847
571424,3011
571430,2092
571431,1365
571434,4899
571446,1930
571448,5384
571457,1731
571465,3536
571478,9661
571480,1128
571483,2528
571496,1994
571500,3632
571511,3011
571512,1563
571514,7156
571518,3759
571531,3197
571538,2115
571548,1375
571554,1094
571556,9070
571559,2724
571560,1692
571565,1246
571567,2443
571569,1930
571576,4737
571578,1731
571580,5615
571584,1930
571585,1008
571611,2007
571615,974.9
571616,5615
571619,1.176e+04
571627,897.2
571630,1649
571632,1375
571633,1163
571634,3759
571639,1639
571645,1246
571647,2443
571655,1128
571660,4737
571663,1008
571666,2623
571674,897.2
571681,3971
571683,647.7
571691,4189
571692,932.7
571693,3632
571696,1163
571697,1586
571699,1440
571713,1522
571718,1163
571722,1692
571726,4899
571729,2651
571730,897.2
571733,3087
571735,966.7
571736,2856
571737,2856
571738,4737
571739,3719
571745,2539
571746,1115
571748,562.2
571750,1314
571755,5615
571758,1165
571762,1639
571763,1837
571775,3197
571779,1639
571781,1246
571782,897.2
571791,912.9
571793,6150
571797,1759
571803,1837
571806,897.2
571811,1731
571813,1457
571815,3452
571816,2142
571820,4052
571822,3536
571826,2539
571836,7013
571838,3087
571840,1246
571849,1563
571854,966.7
571865,2064
571870,1692
571871,2092
571872,7774
571873,1596
571879,2142
571880,1.323e+04
571886,4808
571890,1094
571899,2361
571900,4808
571902,6757
571907,1639
571909,1798
571910,1054
571913,3632
571916,2651
571918,2235
571921,3485
571925,5140
571927,1930
571928,4737
571930,1375
571936,6456
571940,1277
571942,7435
571950,2064
571951,1246
571961,767
571962,3632
571964,3011
571968,1994
571970,752.3
571973,3011
571974,1128
571976,1277
571980,2528
571982,4543
571991,1731
572000,1314
572002,1563
572015,3536
572016,1915
572017,1649
572018,1798
572019,1246
572025,1119
572029,2092
572037,1563
572039,3485
572041,1376
572042,4052
572044,1163
572045,1994
572057,1094
572059,1375
572061,2276
572062,3391
572063,1759
572065,966.7
572067,3391
572071,3847
572073,1163
572077,3391
572087,9125
572088,912.9
572099,897.2
572105,1798
572106,4217
572109,7013
572111,2893
572112,1128
572114,1226
572126,2540
572137,1994
572148,2724
572158,2480
572160,1008
572171,4628
572179,2893
572196,1457
572206,1731
572212,1119
572218,2443
572222,912.9
572224,3847
572227,4737
572232,5140
572250,1.758e+04
572259,1376
572266,5293
572267,1163
572274,2276
572276,2064
572287,1153
572302,2443
572304,1837
572312,2893
572324,1054
572330,1440
572332,1365
572334,2856
572336,3087
572341,4899
572357,2583
572361,1094
572363,2276
572364,3197
572366,1008
572380,3632
572381,1376
572382,2218
572383,3719
572385,1442
572396,2174
572403,2623
572410,1442
572429,3759
572438,1837
572442,1731
572445,2893
572446,4146
572457,4377
572469,897.2
572481,1365
572483,2893
572485,1596
572486,883.3
572494,1163
572495,897.2
572498,2064
572507,1128
572510,4899
572521,1153
572524,1226
572529,2174
572530,2174
572532,1692
572533,2528
572534,4146
572535,1314
572537,2751
572538,2007
572539,1.012e+04
572540,1692
572545,1440
572548,7984
572556,441.2
572562,7984
572563,1573
572569,1522
572587,4808
572589,2174
572592,767
572596,2623
572598,1314
572600,789
572602,1639
572614,6346
572616,966.7
572625,4543
572631,1994
572636,1798
572639,2276
572646,1731
572655,1060
572656,1268
572666,1639
572672,2539
572674,1376
572675,2218
572685,1639
572694,3380
572698,5615
572699,1798
572701,2539
572703,4218
572705,1798
572711,2724
572713,5140
572714,4217
572726,1031
572727,1639
572743,2893
572748,3056
572753,2651
572763,2415
572777,3847
572784,1692
572788,4899
572790,7435
572791,3536
572798,912.9
572799,4737
572802,820.7
572804,4808
572812,2540
572814,1457
572822,1365
572824,1573
572827,1031
572830,3898
572848,1277
572854,1440
572859,1094
572865,2651
572868,1639
572874,2856
572881,1163
572883,2856
572890,1226
572899,1440
572900,1376
572903,2443
572906,1912
572908,1008
572919,966.7
572922,1573
572924,3380
572925,1798
572927,4808
572928,1163
572932,2276
572933,1930
572944,1837
572946,2115
572950,4217
572951,2064
572952,932.7
572961,2849
572962,1361
572970,2142
572978,2276
572979,1365
572983,1522
572997,1798
573000,1522
573006,1440
573008,3011
573010,1930
573011,2893
573018,2751
573021,1094
573027,3847
573028,743.7
573032,6346
573043,2276
573045,1759
573051,2092
573053,2856
573057,3197
573064,3087
573066,3380
573068,1522
573071,3536
573083,4899
573093,1563
573097,9661
573099,1731
573108,3197
573115,2276
573119,2443
573122,1717
573124,1563
573134,4323
573135,6150
573136,5629
573143,820.7
573145,2007
573148,4737
573154,2856
573171,3087
573179,2651
573185,1094
573192,4218
573193,1054
573194,843.2
573202,2856
573205,1522
573209,2276
573210,1731
573214,2583
573223,4899
573232,2856
573241,2724
573252,2893
573256,676.6
573260,1163
573265,2092
573266,1246
573275,1163
573276,1008
573282,1008
573288,2651
573297,1442
573298,2092
573305,1060
573307,1563
573315,3632
573316,1759
573318,1522
573323,3719
573337,5384
573338,1226
573342,1731
573352,1731
573357,1930
573358,2751
573361,2092
573363,1440
573366,1731
573369,2893
573371,1837
573372,2751
573378,1639
573381,820.7
573385,1163
573387,1596
573388,1442
573389,1759
573390,1376
573391,1692
573392,1717
573395,2539
573409,5293
573413,3087
573416,1798
573423,4323
573431,2174
573435,897.2
573436,1008
573440,2480
573449,2751
573451,2539
573457,1837
573460,6757
573465,897.2
573466,1277
573468,789
573471,1717
573472,3759
573473,1563
573479,1226
573483,843.2
573485,1246
573492,1163
573494,2092
573495,2276
573497,5629
573499,1706
573500,2751
573501,1563
573504,2480
573511,2007
573512,2340
573520,1837
573522,2092
573523,1031
573525,2235
573533,2724
573534,2896
573540,6150
573554,9125
573565,2724
573569,1136
573574,4377
573576,5615
573583,1119
573590,1128
573594,3536
573601,2174
573602,2651
573611,2856
573620,1586
573621,3719
573636,3719
573658,1522
573664,6456
573673,974.9
573674,1731
573678,1376
573682,6757
573683,1649
573691,2092
573697,6099
573700,1094
573701,1442
573703,2354
573711,5293
573714,4808
573723,1639
573724,4899
573728,1281
573731,1692
573744,6456
573749,3847
573758,1376
573768,2751
573775,1246
573781,1246
573784,1226
573789,2361
573795,1008
573799,1246
573806,3197
573818,1649
573821,1649
573823,1759
573831,2539
573838,2623
573845,2651
573850,1375
573851,1759
573861,1119
573863,5615
573867,1994
573869,897.2
573874,3380
573879,2583
573883,1365
573886,3197
573893,1006
573894,1246
573901,4676
573902,1573
573906,1393
573913,1522
573922,1163
573923,5847
573925,1522
573926,2007
573927,846.2
573934,1930
573943,1798
573945,3011
573950,1522
573951,1094
573964,4133
573968,2092
573974,1731
573990,2007
573995,1365
573999,1128
574007,1247
574011,1573
574012,980.1
574016,1563
574019,2276
574025,2051
574026,1798
574027,5293
574033,2142
574035,1163
574036,8610
574037,8230
574041,1442
574065,2092
574068,1094
574072,1365
574073,4522
574077,1376
574078,897.2
574085,2092
574087,3087
574099,2064
574111,2051
574114,1094
574115,1912
574117,881.2
574119,4899
574122,1639
574124,1649
574125,2276
574127,2174
574131,1365
574135,2539
574137,1522
574138,1798
574143,1994
574159,2115
574160,5847
574176,2092
574177,2724
574180,1094
574187,2218
574188,1522
574190,1246
574197,4737
574198,4052
574200,5615
574201,2115
574209,6346
574211,1314
574219,2856
574222,1163
574223,4899
574224,1008
574225,1837
574228,2539
574229,1639
574236,2092
574238,1006
574241,3536
574244,2651
574249,1163
574250,1798
574261,1440
574276,2896
574278,1596
574281,1563
574282,1226
574287,1.012e+04
574300,932.7
574301,1759
574302,1365
574304,608.7
574311,3759
574317,1563
574321,1094
574323,1798
574326,4189
574327,1915
574330,2218
574332,1060
574335,1759
574336,1837
574339,3256
574342,1692
574344,4146
574350,3391
574356,1365
574359,1798
574360,843.2
574362,1563
574372,5629
574385,1692
574386,3256
574388,2583
574394,5847
574396,7984
574403,3197
574404,743.7
574414,1281
574419,4118
574421,1268
574426,2354
574428,1365
574429,3719
574435,7855
574438,1277
574444,3485
574446,3380
574453,2415
574455,7435
574457,1563
574458,1153
574468,1586
574470,966.7
574474,2092
574477,4676
574478,1522
574481,1798
574483,1226
574488,966.7
574493,3380
574498,2115
574514,1994
574518,5629
574523,2235
574526,2276
574527,1912
574530,2276
574535,676.3
574537,4146
574541,1163
574543,1798
574546,3536
574547,1365
574550,3380
574554,2276
574560,942.9
574561,6757
574563,4323
574566,2540
574570,2115
574574,1.472e+04
574583,1798
574584,2480
574587,2276
574593,843.2
574597,1393
574600,2340
574604,3863
574611,1314
574613,8144
574623,5629
574624,2443
574626,1759
574627,2276
574635,4377
574637,1596
574640,1563
574650,1717
574651,1054
574652,2276
574653,2276
574654,2174
574664,4808
574666,1522
574667,1759
574668,2583
574671,2092
574672,2007
574677,1277
574679,2856
574689,966.7
574696,1314
574697,4899
574698,3863
574699,2276
574702,1586
574709,7435
574710,2276
574718,2051
574720,1915
574721,1692
574722,1759
574723,4737
574724,2724
574730,2893
574742,3485
574743,1930
574744,474.4
574747,1649
574751,5847
574757,1692
574772,767
574774,2583
574776,1440
574787,3632
574788,5140
574791,1440
574797,2354
574810,5384
574812,5293
574818,1915
574819,1994
574821,4218
574825,4146
574827,1639
574833,1136
574834,2415
574837,1440
574839,3847
574840,647.7
574843,1837
574845,1119
574846,1717
574850,1837
574863,1008
574865,5140
574866,4052
574869,2856
574873,7984
574876,1573
574886,1573
574895,1798
574897,8230
574898,2997
574900,3197
574901,1128
574905,767
574908,2997
574909,1649
574915,1128
574919,1573
574920,1692
574923,1522
574926,1442
574928,2651
574938,2361
574942,5140
574945,1008
574949,1798
574954,3197
574955,1361
574957,4377
574958,2142
574959,3632
574961,2856
574964,1246
574966,1912
574969,1031
574970,1731
574972,4899
574977,8144
574985,2724
574986,2480
574989,820.7
574990,8610
574996,1163
575000,1.296e+04
575001,1994
575004,4899
575017,897.2
575019,2064
575021,1798
575025,1163
575027,2751
575028,1731
575031,6456
575036,1277
575037,2893
575038,2092
575046,1442
575051,980.1
575055,1798
575056,897.2
575058,897.2
575066,942.9
575069,2623
575073,1573
575074,1006
575076,3632
575079,7435
575085,2354
575087,1759
575088,2174
575102,8610
575121,1006
575126,942.9
575127,1798
575134,4899
575144,3197
575145,1563
575156,1586
575159,1361
575162,1442
575167,2623
575168,3759
575170,820.7
575171,897.2
575174,3847
575188,1759
575189,2480
575190,3011
575194,4737
575199,1798
575208,1008
575209,1.086e+04
575210,5486
575212,1522
575213,2539
575214,1912
575215,7984
575216,2092
575223,942.9
575231,3971
575234,3863
575238,1163
575247,1522
575253,1376
575254,1440
575262,1930
575265,1692
575266,843.2
575271,1994
575274,6346
575277,3485
575298,1163
575302,3632
575303,1994
575306,2276
575307,1246
575310,1649
575312,2856
575316,1268
575317,1.012e+04
575323,2893
575324,4737
575341,2480
575357,3256
575359,1915
575363,3391
575365,3197
575367,3971
575368,1054
575375,5293
575388,3391
575391,2751
575393,1365
575396,2092
575399,980.1
575402,1649
575405,1994
575415,1054
575420,2893
575429,1522
575431,1060
575435,4543
575446,3863
575448,1649
575451,1365
575453,2751
575456,7774
575458,1522
575461,1731
575466,1798
575467,1376
575476,966.7
575481,1649
575487,1573
575492,1573
575493,1.086e+04
575494,1163
575500,676.3
575503,4737
575512,2276
575514,2651
575520,2893
575525,8144
575532,2174
575536,1731
575537,2480
575538,2415
575543,1649
575552,5293
575553,1573
575554,2092
575559,2528
575562,2893
575566,1163
575570,4543
575573,4543
575574,1731
575575,2893
575583,7013
575584,859.6
575586,4377
575587,1375
575593,1596
575597,1442
575600,1094
575604,1365
575609,6099
575610,752.3
575615,4899
575617,1.472e+04
575629,7156
575631,1912
575635,9661
575637,3719
575639,1365
575640,1376
575645,7774
575650,3380
575663,3971
575664,441.2
575666,3197
575669,2849
575670,4628
575674,2276
575679,1163
575688,1692
575694,3197
575695,2583
575696,1277
575703,932.7
575708,1717
575712,2856
575722,6099
575729,1522
575731,1246
575733,5140
575735,789
575736,2354
575739,2751
575741,1912
575750,1.012e+04
575752,1837
575754,1912
575755,1376
575762,1365
575763,2528
575768,1128
575769,1440
575770,4272
575772,1706
575781,5140
575782,2528
575789,1649
575792,3863
575794,2623
575799,1153
575804,1563
575805,1563
575811,2276
575816,2623
575818,1573
575820,1649
575821,2443
575823,2115
575830,2276
575844,3380
575846,4899
575850,1.086e+04
575854,1361
575856,2528
575862,3197
575865,1094
575876,6456
575879,843.2
575884,6757
575891,1060
575896,1440
575899,1128
575904,1759
575906,1563
575908,1522
575914,2276
575935,1915
575943,2142
575953,3971
575959,1440
575969,5140
575974,1639
575981,2051
575985,1798
575986,1094
575988,897.2
575996,1163
576006,2276
576008,1596
576009,3971
576027,3197
576029,5629
576034,1440
576046,1639
576053,3719
576055,1798
576056,1128
576058,1094
576062,4543
576066,1008
576068,2849
576070,1759
576089,1586
576092,1440
576093,3971
576099,1522
576105,1649
576108,6346
576109,1522
576111,2623
576119,1837
576124,912.9
576127,2480
576130,1365
576132,2092
576136,2276
576141,1376
576144,4272
576146,2893
576148,1994
576156,1639
576157,1930
576161,1759
576163,5293
576184,5486
576185,2174
576187,4323
576189,1930
576190,1522
576196,1375
576200,5486
576205,5384
576208,980.1
576211,2480
576216,743.7
576217,2583
576226,1440
576234,1442
576238,3632
576250,843.2
576255,1912
576267,8610
576268,912.9
576273,2583
576275,2583
576276,3971
576278,2651
576280,2276
576282,1128
576283,2276
576285,7435
576287,2893
576288,1376
576292,1706
576295,6346
576298,1226
576299,4737
576300,2142
576303,7013
576304,1596
576309,1281
576312,1246
576319,2856
576323,2174
576332,2480
576336,2651
576337,1731
576338,5629
576343,2724
576345,2092
576349,3847
576355,1731
576356,1573
576361,1575
576368,4146
576371,1639
576372,1837
576375,1277
576381,2235
576383,2724
576387,1153
576393,3536
576404,2856
576405,3759
576406,5486
576415,1314
576420,6099
576423,3536
576424,1912
576431,1759
576444,5615
576445,966.7
576446,2583
576448,1442
576450,966.7
576462,2174
576465,1563
576466,1915
576467,1759
576471,1094
576474,966.7
576475,1163
576483,1.012e+04
576486,7156
576489,912.9
576491,2276
576492,1522
576499,4899
576508,5629
576514,5629
576515,2583
576531,2361
576540,1912
576546,1731
576547,1094
576550,1522
576554,1596
576556,1008
576558,1008
576566,1376
576571,2480
576572,1522
576579,2092
576593,1596
576595,843.2
576596,1522
576608,6456
576610,2724
576615,1837
576618,2651
576621,2443
576628,1006
576629,2276
576636,6346
576646,2218
576652,1365
576657,2651
576664,2724
576665,1119
576668,3256
576676,843.2
576677,2218
576678,3719
576684,2142
576689,1226
576696,3632
576698,474.4
576716,1094
576720,1692
576722,1365
576724,1522
576727,1798
576732,3863
576749,3536
576758,1912
576766,1798
576769,6346
576773,6757
576775,1246
576778,1246
576779,2092
576780,1522
576783,6099
576785,1060
576788,2583
576790,3847
576796,752.3
576800,3087
576804,2092
576805,5140
576806,1153
576808,1246
576812,2340
576816,3632
576817,1365
576826,2540
576831,1798
576835,3719
576839,2276
576844,1.296e+04
576847,2142
576856,4146
576865,1522
576870,1639
576874,1375
576876,5293
576881,2142
576887,752.3
576889,1440
576891,820.7
576896,1054
576904,3197
576910,1798
576913,2856
576915,2361
576920,5384
576923,1365
576928,3056
576936,2218
576945,1442
576950,2174
576952,2856
576953,3536
576956,1094
576959,3087
576966,3971
576969,1759
576971,4737
576975,1008
576977,1376
576978,1649
576979,3087
576980,4146
576982,1717
576986,2276
576987,1692
576991,2174
576992,2528
576993,7435
576996,912.9
576997,1639
576998,2896
577001,1054
577002,1457
577011,1442
577023,1.758e+04
577030,1563
577035,846.2
577046,2480
577048,3256
577053,4899
577068,3197
577070,1008
577072,1054
577083,1915
577088,2443
577090,859.6
577094,1442
577098,3632
577100,1575
577104,2092
577106,1163
577107,1522
577111,5384
577116,1798
577119,1060
577120,4323
577123,2997
577125,1008
577136,1440
577137,1361
577140,4899
577144,1246
577147,5629
577149,2007
577152,1930
577153,2893
577154,2092
577164,2064
577170,4628
577179,1365
577188,966.7
577190,3971
577193,1563
577197,1094
577201,1798
577204,3485
577212,2174
577253,1731
577264,932.7
577265,2007
577270,2142
577273,3759
577278,3256
577283,2276
577284,1563
577285,1639
577288,1915
577293,3087
577298,1573
577301,3011
577305,2443
577306,5293
577310,3087
577311,1573
577314,6099
577316,1731
577317,2856
577319,2340
577322,1563
577334,1246
577335,1915
577343,730.6
577344,2115
577346,2623
577347,1930
577354,3256
577355,1365
577362,1717
577368,1008
577380,3256
577385,1759
577391,2856
577392,1573
577394,897.2
577412,2276
577415,7013
577417,1759
577419,1798
577422,4118
577427,3485
577431,1837
577435,5847
577439,3056
577445,1031
577447,1246
577451,974.9
577457,1060
577459,6456
577461,1376
577469,2856
577472,3632
577474,1912
577475,1365
577476,1376
577477,3011
577478,5486
577479,2997
577484,1522
577493,1277
577505,1731
577513,1837
577516,2276
577521,1440
577522,7435
577526,5140
577527,1915
577534,1522
577536,5384
577540,1798
577542,1692
577547,1119
577549,3847
577554,5293
577557,1246
577569,2007
577570,3197
577579,1246
577580,7435
577585,1008
577588,1759
577591,2856
577592,5847
577596,1649
577597,3197
577600,3197
577607,1573
577609,2583
577613,932.7
577623,5847
577633,3536
577639,1.176e+04
577646,1.012e+04
577660,5140
577666,4146
577667,1930
577680,3197
577683,2528
577704,1376
577706,1563
577713,6346
577716,5629
577719,1563
577732,820.7
577734,1.176e+04
577743,2751
577749,2849
577750,1226
577754,1798
577764,1361
577787,3011
577790,1006
577797,1246
577806,1008
577809,1759
577815,2724
577816,2893
577819,1365
577820,1226
577823,1994
577829,1246
577830,1163
577831,1442
577833,1165
577836,4377
577837,1563
577846,1246
577855,1153
577860,1119
577861,2007
577864,1119
577865,2443
577871,2651
577874,897.2
577878,4737
577887,2340
577890,966.7
577905,3380
577906,1128
577908,4218
577910,1246
577920,1246
577923,1692
577925,6346
577928,2142
577938,1.012e+04
577942,2583
577952,1094
577963,2724
577971,1165
577977,2354
577978,9070
577979,2276
577989,3863
577992,2893
577997,2340
577998,3847
578000,1930
578005,1163
578007,4808
578008,2007
578010,2856
578013,1915
578018,3863
578032,9661
578034,3197
578037,4118
578050,820.7
578055,1376
578056,1649
578060,1.086e+04
578064,966.7
578068,1522
578071,1759
578074,7984
578077,5293
578081,2997
578083,4543
578084,1563
578087,897.2
578090,2724
578092,1639
578093,3632
578095,3536
578100,2174
578101,1717
578109,1314
578117,1094
578120,1.086e+04
578122,820.7
578125,1314
578129,8144
578132,4737
578144,2276
578148,897.2
578149,966.7
578153,1759
578157,1006
578162,1128
578170,2276
578173,1731
578179,1912
578186,7984
578189,1277
578195,647.7
578206,1163
578211,843.2
578213,2051
578214,2480
578221,5140
578224,1837
578229,2007
578237,1522
578240,2539
578244,1798
578255,1094
578263,1128
578265,647.7
578276,1006
578282,897.2
578285,1639
578287,1128
578293,1798
578310,4899
578311,2480
578314,1054
578317,980.1
578318,1226
578321,7435
578323,1008
578343,2893
578344,1759
578348,1246
578350,1226
578351,4133
578357,1717
578358,897.2
578359,6099
578364,912.9
578383,2480
578384,1226
578387,980.1
578390,1649
578397,3847
578414,1.176e+04
578418,1163
578420,3169
578423,912.9
578435,1153
578436,4218
578441,2276
578442,2092
578446,1639
578451,730.6
578452,1163
578453,2092
578457,6346
578460,1361
578461,4899
578468,6456
578471,2174
578484,942.9
578497,1639
578502,2528
578505,2115
578508,897.2
578513,9125
578518,1706
578529,1178
578536,966.7
578538,2893
578539,2092
578543,1522
578546,1586
578547,1440
578552,897.2
578561,2724
578571,1639
578574,2276
578581,6456
578586,6757
578589,1442
578591,1128
578598,2092
578610,2997
578612,2218
578627,1365
578628,1522
578630,2896
578633,6456
578643,4217
578649,1163
578654,1798
578655,1596
578664,1639
578666,1522
578669,788.8
578670,1365
578674,1639
578675,3719
578682,1054
578685,2174
578687,2480
578693,7435
578694,1912
578700,1277
578706,730.6
578707,2540
578713,2051
578714,2856
578715,2007
578723,1440
578724,1994
578725,3087
578726,1060
578728,4377
578736,2856
578737,1006
578738,3485
578745,2361
578747,2340
578750,1731
578756,2340
578764,1060
578771,1930
578778,2092
578779,1639
578785,743.7
578786,1930
578788,752.3
578794,7984
578798,1314
578804,1375
578811,2092
578824,3898
578834,2651
578836,4522
578843,1563
578852,1.176e+04
578860,1731
578863,2856
578869,3197
578876,7435
578878,2856
578888,1393
578894,1837
578895,1246
578898,897.2
578900,2528
578905,2751
578907,2443
578913,6456
578916,2415
578917,3847
578919,1522
578923,1912
578928,2280
578932,2443
578933,1246
578934,1731
578936,1128
578944,2528
578946,1.758e+04
578948,1837
578949,1912
578967,5847
578972,5790
578980,1375
578993,5847
578994,1094
579011,1731
579014,4737
579017,3572
579024,1365
579026,1994
579038,1163
