id,prediction
508719,2484.0302771
508723,1293.44954321
508733,1972.93958264
508739,1030.85363879
508741,819.168738403
508742,2249.29461402
508770,1828.88292712
508773,1169.23467505
508774,5228.66816699
508785,5767.93903711
508787,1559.51419165
508788,4854.00511865
508801,1594.42624341
508802,1708.76233386
508810,1226.21424084
508812,6572.36446582
508813,6736.49489649
508816,1801.65570178
508822,3673.929896
508825,4170.6963667
508831,1069.91234888
508837,2005.07890222
508843,4585.09295215
508850,1963.00722217
508854,2421.1852832
508864,3700.80743115
508868,7038.21722998
508873,3489.37969018
508874,1350.13821228
508875,2466.94329907
508882,2728.51650464
508885,4409.28516406
508887,1619.82179187
508897,2385.73117383
508898,5157.85163379
508899,2225.90051953
508903,1705.48723877
508913,2809.94522778
508914,1454.13889649
508923,1159.18984839
508931,1748.86937195
508932,919.25517938
508934,1727.38230298
508938,2305.79198755
508944,770.830304138
508951,1163.30504968
508958,2169.40638501
508959,2851.39735352
508962,1351.38058545
508963,1564.80385156
508966,2088.33958422
508972,2031.61137097
508973,2033.29515186
508981,1161.19111524
508983,2719.41740283
508987,1469.53296643
508992,1301.58056714
508997,2653.52148071
508998,1360.86381775
509003,4240.67559326
509010,2034.8070575
509011,912.25658667
509012,6163.9312832
509022,2372.94671704
509025,1528.21486267
509032,2886.15660864
509035,1353.07956067
509040,710.519233887
509041,3808.06024927
509044,848.651049072
509047,3930.96059326
509049,719.263498779
509054,1142.51502393
509060,9839.40113234
509061,1862.08997168
509065,1960.57177197
509077,4254.31096753
509080,903.339165466
509089,934.416151428
509095,3375.78083423
509105,5644.90223828
509112,3544.06177905
509116,1727.96543958
509119,5173.90579492
509127,4724.29128174
509133,6268.15612793
509138,1096.85471863
509140,2127.44936169
509148,1294.83160205
509150,1133.00479224
509156,1355.94985022
509157,966.981527955
509171,840.14271698
509176,2960.9635769
509189,1141.82027515
509199,1803.50529651
509204,6195.43655127
509206,8927.12109033
509207,2891.40143261
509214,1655.22375598
509215,1001.0228219
509222,1609.21502686
509232,1414.30739563
509234,2593.34400025
509246,7573.02842481
509250,3340.01951123
509255,2612.35510546
509259,8603.89927832
509260,3182.28127857
509265,1678.83634826
509288,5367.36035254
509296,4854.90732861
509300,1867.30903955
509318,1261.81499231
509319,1826.18680725
509320,4375.878
509334,6401.51559131
509344,6553.16496679
509345,5128.20297559
509354,4843.21178028
509356,3934.81817163
509358,1408.86494873
509359,4431.46856153
509364,1944.48925635
509365,6941.19930176
509366,5340.39329639
509372,915.325116578
509374,1057.27612464
509377,3346.8349563
509383,1223.57702844
509387,1051.46658362
509389,7559.37350879
509391,1482.29314356
509401,2199.47170874
509405,1118.15227563
509406,1875.28469555
509412,2269.6764624
509418,6900.45083838
509427,4066.73447827
509431,4175.34741748
509436,1875.52328271
509439,1809.60078991
509444,1434.85222253
509455,1511.04085511
509462,1467.24854309
509473,2247.00474194
509475,1655.30040173
509483,2635.7392417
509489,1510.89086267
509494,2520.73781885
509495,2471.16674048
509497,1421.59731775
509503,3515.76469287
509513,1278.2220022
509516,3590.95535327
509524,2370.51188061
509526,852.042377808
509536,1931.67474024
509540,5264.54526758
509543,3229.13087133
509546,4475.91680127
509551,1190.78305835
509554,2436.67684595
509557,2909.49534277
509561,1438.85207507
509578,1743.20310083
509589,1823.42270593
509591,3768.62585669
509594,1904.78834339
509603,1143.66232068
509617,8446.05514502
509620,963.027282348
509627,3637.84144482
509628,1672.02697363
509633,5206.74739599
509636,2696.83378296
509639,2397.03065698
509640,942.682955139
509641,4313.64727441
509661,1593.56389124
509666,10312.6786845
509667,2432.76807495
509669,1068.67866992
509672,2729.68569018
509678,6105.43042773
509679,1654.37377503
509684,1821.66360059
509685,1030.93829346
509686,2657.02243824
509687,1817.03199707
509691,996.439946166
509692,1546.17703382
509693,1185.61724829
509704,1560.89243701
509706,3340.63382886
509708,2033.04151624
509711,722.788931885
509718,2531.31698486
509719,4129.90389599
509720,624.729269409
509738,1319.17613831
509741,2408.45810108
509745,1220.01056067
509760,2535.60315479
509771,2908.5144375
509779,2922.35266114
509780,2228.96955872
509782,1570.55207446
509783,1395.31868115
509784,991.221102663
509786,1720.45797034
509788,4542.19618897
509790,861.373583008
509792,1155.82688953
509793,4056.68515112
509797,3809.58137891
509802,1044.62391168
509803,2643.88456177
509820,8667.14935742
509821,2334.61110425
509830,5839.88140967
509842,1328.44806335
509845,1554.82083887
509851,10223.1955722
509853,5393.60841406
509856,1172.28256909
509857,4474.45358887
509863,1398.57145447
509870,975.910396546
509876,2434.77999682
509877,1097.69989356
509878,1702.86474182
509881,1172.10464172
509885,3520.2429834
509888,2388.5395459
509897,1310.20271765
509899,2391.52108667
509900,2621.77285791
509905,1644.26564758
509910,2049.52142334
509913,1892.16977661
509920,2420.67801953
509922,11388.0369346
509926,1893.51544617
509930,952.100588135
509934,1177.6924154
509942,1767.74986975
509948,1609.84312866
509951,2581.42944385
509952,11055.8167354
509953,4968.07468896
509955,1609.34570264
509959,2241.33793017
509961,1612.93369068
509969,2456.92137646
509971,3860.73180859
509973,2253.26025122
509975,1229.26370141
509978,2671.40036035
509979,1772.2563938
509985,3447.41240381
509987,1112.75839099
509999,1926.38735522
510010,3374.6327041
510017,991.002361572
510024,2112.06584949
510025,1306.00328467
510027,8829.89960742
510029,924.647049317
510032,1538.60903894
510039,815.200853699
510042,2518.71516333
510046,4157.79059302
510047,2338.10628272
510064,1712.68959009
510077,2773.14667725
510078,7199.32071827
510080,4613.49940186
510082,2054.96930786
510085,2138.40467505
510089,3042.68252393
510091,3032.72567651
510101,3446.00598535
510105,3528.35743115
510108,2567.51757751
510110,4562.77800781
510111,2619.9378147
510116,1224.92868091
510126,1273.00393823
510127,2276.72784204
510139,869.437628296
510141,2071.36627197
510157,2816.71100733
510158,2053.00886816
510167,1995.9478573
510175,3602.57639356
510181,4924.23787744
510182,3254.14231689
510189,1774.71513769
510195,1383.38515552
510197,1582.84734631
510199,5270.02965234
510200,1359.35002527
510201,1404.56337244
510203,1402.19830566
510209,2874.8372644
510210,2588.99653955
510212,1937.45814123
510216,1314.91667517
510219,4586.42142774
510221,2732.49005786
510230,1611.23106653
510235,5263.77512744
510237,1594.37383789
510250,5988.08494629
510253,6316.86466846
510268,1118.64774475
510277,800.485728394
510280,2004.24127588
510286,1505.57259461
510288,1219.45333521
510296,1030.81124194
510304,1047.07808569
510305,6694.76544287
510307,3679.90116846
510312,2125.026573
510317,1117.43743786
510327,2260.04617041
510332,2095.79042944
510334,3607.74313403
510337,1120.62106812
510341,2006.86322143
510343,11526.1982373
510344,1377.53827405
510347,1273.77279773
510348,838.228717346
510349,1231.84582593
510352,771.851715271
510361,3760.69217676
510363,3586.27114062
510370,895.576982361
510376,6856.54758545
510377,2485.12049414
510380,1628.69814368
510382,1062.30310913
510390,3097.01710742
510395,3418.81733862
510402,1232.85608545
510407,2116.30798193
510415,2525.76478833
510421,1213.21841382
510422,2577.54578711
510426,1051.57571484
510427,693.917067261
510429,3369.448323
510432,2683.35081006
510433,3247.10601099
510442,1241.484927
510444,10098.1629727
510447,1549.69706128
510461,5769.83222559
510462,1059.33651026
510468,2132.36967773
510470,2105.60728735
510481,2497.80869629
510484,1911.03196228
510489,4596.94855957
510495,2257.43153247
510496,1834.06507422
510499,1874.9253042
510512,1016.40465564
510515,1873.66417419
510518,1401.82370459
510519,2867.19351953
510522,1150.44385168
510523,1439.90323938
510527,3514.66900488
510535,1007.941755
510540,3488.24692237
510543,8457.8533457
510548,2693.06264355
510550,1256.86314868
510552,6574.57341211
510562,1029.87649207
510563,1556.14064295
510565,1618.90162635
510566,1788.37268335
510567,4206.65910693
510568,996.084905638
510582,870.901033936
510583,3680.62320801
510589,3222.81199634
510591,2153.73808887
510592,1049.3670116
510602,3781.97578174
510607,757.738951965
510609,2173.65250244
510611,1510.68611194
510616,949.283521423
510618,4753.90931103
510619,1110.85371948
510622,1692.45166577
510624,4378.45148926
510628,7712.16876807
510641,672.093027588
510643,6802.7419956
510657,3480.10787549
510666,2080.18565637
510673,1776.38459936
510676,2191.18119116
510679,1112.10847229
510685,1197.19718677
510686,1264.16856933
510688,5971.96799219
510691,6308.53265136
510703,3208.43382154
510707,2346.42203076
510709,2726.4032207
510710,2872.39080542
510721,3508.36502319
510722,6128.34403125
510726,2583.86974951
510729,11826.5276152
510730,2134.68829248
510733,2657.03148682
510753,1981.15152649
510757,5171.66511963
510760,5135.95719434
510762,1499.34164478
510763,4149.25181445
510777,1595.81325195
510778,1401.81481506
510779,1013.24058765
510784,7836.07159131
510791,3261.16000708
510792,1156.57707031
510793,6523.5669668
510799,2647.35186523
510800,723.032263367
510808,2280.57628589
510816,5262.70261816
510833,2981.01133789
510838,1296.14820264
510841,1270.93355261
510848,1089.18348743
510856,673.310174316
510857,1547.08681897
510860,6382.40631103
510869,1750.84796289
510872,1597.98318579
510881,5402.35645752
510906,1905.86502392
510907,2013.29115674
510908,2644.93306372
510909,764.08134729
510922,1358.82472058
510924,1124.4564685
510926,4986.6244956
510927,909.751245728
510928,2428.0598916
510930,1689.32787744
510931,1551.82017517
510932,7127.07599658
510951,4721.25937939
510959,1537.68297974
510963,2525.69376635
510964,12173.9042461
510966,1075.53329138
510981,1543.46373193
510982,2678.31115723
510989,696.379203552
510992,3775.64205982
510995,616.631101013
510997,1702.29708325
510999,2717.83271582
511001,2919.12528174
511002,2051.30118017
511004,2776.87715796
511005,11452.6909639
511009,2083.39876709
511015,3613.56768017
511018,1581.81540528
511023,4781.00292187
511027,912.089584533
511039,1199.4798551
511040,3337.97660474
511044,2181.56078003
511051,791.520874573
511055,1794.95881286
511072,1365.92763379
511075,870.13861145
511082,1993.05615552
511092,883.840490967
511093,2514.62775415
511097,1118.03640515
511099,1455.37965478
511107,1137.46654053
511110,1502.98374377
511113,3894.69491064
511114,1276.71063745
511119,2166.17058728
511120,2905.52112598
511122,898.905200196
511126,1925.87263208
511130,1336.37999365
511134,1664.50945422
511138,4647.33225
511147,1551.74616077
511149,3408.1024226
511151,2826.59995996
511160,4127.68261548
511162,3991.77193726
511163,3272.95941846
511165,1764.94435449
511167,1124.2159353
511170,3312.74875757
511173,1951.2563739
511186,2285.50005664
511194,1562.8024541
511195,4589.71051221
511199,4540.01316015
511203,1810.69207141
511205,1543.52948377
511209,2635.53853174
511212,2050.52697388
511213,2028.68666028
511214,5497.88316699
511218,1926.14513465
511219,1651.83439489
511220,3124.97845215
511221,2032.73283447
511222,1527.94128162
511223,620.476724854
511230,1169.57058826
511235,3380.55921826
511236,1413.46492089
511238,3158.98099194
511248,3007.02380493
511257,3307.77912109
511264,2344.75815918
511265,2075.74564173
511272,1708.32466919
511291,1279.883229
511292,2286.42426904
511298,2384.66824243
511299,2383.55010474
511304,2306.30273169
511309,3126.06177124
511318,3305.84175073
511319,1555.7130951
511322,4326.17927685
511326,2149.26324451
511336,4986.99600977
511339,1758.00149536
511343,2256.98159888
511352,2183.10465308
511354,1792.35106408
511357,1219.17502466
511368,3879.85365039
511369,1285.51613403
511378,817.052741272
511380,2363.88242749
511381,3838.61069678
511382,2017.99253076
511383,1172.12457764
511391,1121.57238281
511396,5406.98197803
511398,1325.84448352
511400,3106.73635986
511413,2426.06344141
511415,1067.36660791
511418,1069.81595068
511420,3527.73733984
511428,2862.75051172
511430,1061.01448254
511431,771.850099548
511435,2474.17486865
511437,2078.91983008
511438,2146.59774439
511441,3562.5383833
511442,1595.20505115
511443,3868.68004516
511464,1407.5125326
511473,2884.98518774
511477,2018.91431115
511483,4117.28319141
511487,1394.0127544
511489,5707.27352832
511491,2154.61224512
511499,2825.87315015
511500,588.459719361
511517,3213.72274439
511522,1799.33967578
511523,1811.78643604
511528,1329.44742737
511532,1843.97484583
511533,5758.17673096
511537,3070.28422608
511539,991.507921142
511544,2692.47347534
511546,2063.11216772
511547,949.470451111
511551,1620.1722876
511554,1801.36844079
511563,1640.11633093
511566,2059.72894373
511573,1605.56645606
511575,3570.06394653
511580,632.78019104
511586,986.442947142
511589,2594.03365039
511590,846.614564331
511593,909.685179563
511602,3154.17649732
511614,2882.0944795
511619,3549.13867139
511624,2658.95791797
511625,3468.85214478
511630,1708.41423694
511632,1456.75501562
511638,1663.35893628
511648,1209.30870655
511656,1624.17557154
511657,3400.76775244
511665,1205.07762585
511666,2804.4953855
511679,2459.5431626
511681,1079.4390188
511690,935.791525207
511694,922.990216797
511700,1186.54149914
511702,2070.98935485
511703,1358.73815381
511706,3877.88551099
511707,1887.18013428
511714,1402.25359839
511720,2495.08560547
511729,4949.02062744
511731,2493.55231983
511735,1842.72364307
511737,2556.17731568
511738,1336.37470471
511743,1265.6666897
511744,1178.48588013
511747,1461.0148551
511750,1040.14060571
511757,1407.43905872
511758,3223.42315185
511759,1319.21508435
511761,1278.18198279
511764,3710.58067529
511765,1963.27296387
511773,4923.89789209
511776,4495.52162891
511781,5386.41404004
511782,5599.78671094
511791,2572.0155669
511793,5322.27797607
511795,1639.2059386
511818,1855.94600391
511820,3423.78401905
511823,1085.31817951
511827,1650.13519763
511830,944.41693054
511837,1518.02549511
511839,1668.19890356
511844,753.569556092
511845,1460.54823925
511847,7318.80038721
511852,2368.28318897
511856,2304.94461536
511865,1815.35679053
511866,3274.47448901
511871,7525.4322002
511888,2037.73024365
511890,2943.37292261
511894,1218.64896167
511896,2004.67549072
511901,1386.47860669
511906,1989.92275439
511923,3053.99701172
511929,3578.09853222
511930,2855.79754419
511943,1251.81999097
511945,1540.58331214
511946,1681.07122315
511947,4206.01169238
511950,4795.505354
511966,4489.68087256
511968,1706.02087671
511971,1289.56727942
511978,1509.73082886
511979,1343.9025343
511983,9014.68467188
511995,2611.56516235
511996,1288.87628064
512000,2146.39538818
512006,1126.07139184
512009,3286.2136394
512013,2639.60865137
512028,2191.02767981
512031,999.128664428
512043,5541.82618847
512047,2832.15051319
512051,2593.33454419
512052,2716.35325244
512059,1963.35825135
512061,5795.68960938
512066,3453.31435058
512069,6593.13313965
512077,2157.45882202
512083,3029.6987771
512084,1498.43144739
512092,1988.90671448
512099,2072.225901
512100,952.937459716
512101,1636.95702356
512106,5076.21616236
512110,2535.90489429
512114,2269.90440479
512129,3555.18184131
512149,3215.8938606
512151,2037.79951782
512152,1661.51487109
512181,1103.10260205
512186,808.76125238
512188,2814.26172021
512189,2989.01755737
512196,2144.47673584
512201,7709.91764062
512204,1008.47577917
512205,901.624609009
512208,2232.60087073
512211,1611.03235608
512216,4372.63162012
512219,2256.60662793
512222,737.061609985
512225,1214.1198999
512227,2170.53133691
512228,1075.47916113
512233,5897.14510108
512244,691.241346131
512250,2903.44300268
512261,1246.28615747
512269,5437.32515674
512292,2433.7477959
512295,3304.9766626
512297,2563.86564331
512314,1852.11914234
512315,4984.48992187
512316,9743.38881347
512324,6553.98836572
512327,1298.39824341
512329,2844.27953174
512330,1977.60061035
512331,1876.74071924
512336,7489.68681885
512337,5315.8798374
512340,2935.4741084
512346,9587.51839062
512347,2344.62297705
512352,5808.03005908
512356,2072.36500537
512366,4185.62479395
512372,1492.58515515
512374,1447.76835364
512387,2619.1351084
512394,1904.68128235
512397,2299.10190161
512398,2246.64276855
512401,1747.08787537
512412,2333.85684302
512413,1886.58324255
512418,2173.89433398
512421,6473.38386865
512424,2946.36324365
512431,2360.57811109
512444,2337.16606225
512447,1230.46810022
512454,9620.14616458
512458,3829.67010498
512464,1553.79298291
512466,2527.61218945
512468,2843.67960645
512474,3095.17377002
512475,7403.72228515
512476,2886.30045386
512479,6448.16501074
512480,2424.92174731
512484,1260.6413429
512485,2567.31972998
512493,4646.44789063
512494,1259.05150927
512508,875.386767822
512520,9703.63993555
512523,1839.19181458
512528,814.659242492
512530,5107.35861035
512536,1074.52307471
512540,1757.2343684
512541,2231.81211035
512543,1950.94050464
512548,969.334713499
512549,2574.81918579
512551,2550.58147925
512555,805.673679199
512563,2429.14412622
512564,985.475717653
512566,2631.36536084
512574,4925.9674668
512576,1431.89667993
512587,1218.70170386
512589,4266.12070557
512593,1975.79925208
512599,2389.99495386
512601,1625.50747278
512603,6000.43816406
512607,5670.38972363
512614,1722.17657397
512617,2618.91055859
512620,1460.88772327
512629,5555.50979102
512636,4704.52991504
512637,3533.43920556
512638,822.806403931
512640,1365.47537707
512641,3680.57371777
512645,3424.25642505
512646,1216.5776488
512648,1316.89915711
512659,9835.10286817
512666,1198.66887427
512667,2371.19332739
512672,1455.5037727
512683,3348.06765723
512691,894.570917542
512694,1665.11195484
512696,2273.94802856
512702,4111.01494458
512709,1239.19918531
512710,3371.55275513
512714,846.326598694
512717,1290.47931568
512718,1790.59623108
512723,3348.64918799
512726,2116.92666089
512729,2035.74468262
512731,2351.53557055
512740,2075.1413208
512743,860.664236694
512745,1798.01177746
512747,1631.07024682
512754,1541.48223743
512756,844.537793396
512758,2267.9194231
512761,3449.16755591
512763,6584.19125195
512781,9484.66554981
512785,1944.20664453
512786,720.318781189
512788,1621.27997583
512790,6951.54538916
512804,1206.9016842
512807,2770.44972632
512808,1402.8114469
512810,4151.13282251
512817,2625.56785059
512824,3244.39734912
512829,961.626025268
512833,2913.0548313
512837,2395.3693269
512857,1443.4866709
512861,2301.43297095
512865,1060.73123474
512866,1548.42117163
512874,2052.24820056
512880,779.667767212
512885,2079.27242602
512893,1827.06969446
512899,1581.63935791
512901,1350.59197132
512904,13557.308583
512905,2638.85598901
512913,1096.7936958
512920,7143.31562793
512924,3315.08425635
512926,1205.39469043
512930,2947.39756104
512931,3409.88075464
512932,1498.29473657
512934,1963.31779993
512948,703.6492807
512972,2765.3516792
512975,3049.21293042
512976,2162.24155395
512979,936.087032166
512980,1028.81154992
512981,1483.16425683
512987,4776.39049658
512989,1307.7905127
512990,2301.2433977
512996,1016.25178345
513005,1692.44820215
513006,5733.04007715
513008,1505.57136975
513017,5380.87620947
513020,2745.34807129
513024,1217.48525598
513025,3106.94769897
513030,2003.78181043
513043,3773.6552583
513044,2787.26493506
513054,1045.51995892
513056,2383.6126565
513057,2263.93702197
513066,1725.21701038
513067,1848.1394801
513068,1056.20011523
513074,9749.39722314
513079,1149.56566541
513086,1435.75125367
513094,6073.91513428
513099,4123.35609326
513102,4113.32406494
513106,902.107883179
513107,1250.23442248
513111,3823.38813355
513114,1681.189573
513120,3033.61261597
513129,1881.95097327
513134,1186.42067127
513147,4352.97399951
513149,6994.20676611
513152,2186.10171021
513160,1061.33405737
513161,1357.90688355
513163,4766.42778637
513174,5581.54895947
513176,8086.55100098
513183,846.700768066
513186,1886.73115161
513192,5730.41741943
513201,1033.41452734
513210,884.948315796
513211,1331.95615881
513219,1605.17722388
513225,957.380268188
513227,9291.12582129
513230,1535.3063147
513234,819.322794678
513238,2353.10784985
513240,1337.7256305
513243,1751.21432104
513247,3392.32906543
513268,869.382159424
513270,1223.99399536
513271,1357.18445349
513275,817.854650391
513283,997.054383181
513286,2084.54609228
513292,891.193972107
513294,2181.81828003
513296,11054.3358125
513311,1081.51690258
513323,2152.29149707
513333,9433.18102734
513335,3183.17279028
513336,1339.93828088
513339,907.633466186
513340,3776.26815186
513343,1615.28257336
513345,8650.59858203
513351,695.345020935
513365,3870.00843164
513368,1133.00513855
513374,2083.35291235
513376,2499.05902857
513378,6253.87834327
513379,7618.59219727
513382,4547.0802627
513383,2407.65386816
513388,2496.82454858
513389,7207.75562061
513391,1297.07322547
513409,765.807555908
513420,1243.43096655
513426,3900.68648926
513429,1795.80661621
513431,2001.29540173
513440,3721.64050513
513449,4138.49959351
513463,1987.7727019
513464,5428.5656875
513466,1410.36500281
513468,2860.39102832
513473,1058.61910937
513478,4206.82684424
513481,1847.6189165
513486,4480.42879199
513488,969.529814819
513500,729.763045837
513503,2131.60638672
513506,6264.81044482
513510,1873.33716394
513517,5155.11788428
513523,2261.7345127
513527,8406.56357666
513536,1590.9471842
513537,1885.26342725
513541,3128.30020996
513543,4456.92771704
513548,1654.85059778
513551,4517.95183057
513552,4562.8329082
513556,1547.75579455
513557,2117.48100232
513558,2403.07934643
513569,2276.00471485
513574,3019.11647217
513583,9609.62665236
513586,2355.34120947
513590,1416.43086279
513596,1320.92311279
513601,4633.33232422
513612,1829.0346217
513615,1900.9254032
513618,1931.62360901
513628,1042.23198169
513634,1626.34924365
513641,2337.49634814
513647,948.662382141
513648,10157.1544785
513649,8039.04983887
513651,2671.72791235
513652,2380.44829321
513654,922.872852417
513655,1061.94844336
513660,1782.63626879
513670,1174.64712744
513673,1247.37903455
513677,756.903068969
513684,1012.27675318
513708,1119.60514624
513715,1165.92214416
513717,1241.90044471
513718,2485.09038769
513722,8732.08149951
513726,2499.89745423
513728,3298.61835279
513735,1923.79142505
513742,2239.85075928
513743,3827.04514746
513744,1703.67876648
513748,2226.72250439
513750,2714.11094605
513762,1443.70390137
513763,2900.34371387
513772,600.478893189
513773,9993.04733982
513777,3306.18723047
513784,1834.29578662
513786,1444.74217139
513794,2040.6608396
513795,3185.04893506
513796,1361.08660681
513798,786.990515442
513801,775.544761109
513806,1925.28871094
513817,1548.79034655
513822,1212.41055823
513823,1305.23401721
513827,3097.42596216
513836,1107.06745972
513838,2660.04468311
513839,6434.15086865
513844,1761.9535127
513846,2124.19836694
513849,2647.92465259
513863,1533.21175464
513871,2289.13020264
513878,1307.80871826
513881,1386.17102465
513883,1299.59502747
513885,2306.88978467
513898,3239.1832478
513901,3071.58880103
513902,2079.1663114
513905,810.761890259
513906,4730.28466797
513908,1729.82167151
513912,3078.93627026
513913,793.924052368
513934,902.690833191
513935,1088.58863452
513936,1647.49719202
513944,1720.47379675
513956,3215.65893872
513958,1027.39237964
513965,3712.35956323
513969,3967.66991821
513971,2029.32754761
513974,774.308879456
513975,5042.77695752
513979,1735.11266784
513988,4853.67777344
513990,1077.75206116
513992,14065.9554219
513995,2882.78773243
514004,1778.49038367
514007,3209.23099292
514013,5476.0981001
514018,2998.31286084
514022,1263.23924219
514031,1468.23558826
514038,9405.27530762
514039,1339.65672949
514041,1952.5437876
514042,5888.47701074
514044,2227.63500159
514045,1852.49384106
514055,798.950681397
514060,1312.90892883
514063,1596.6497074
514079,5404.88059766
514086,1620.82363269
514101,1243.72738819
514103,1224.99120703
514109,1411.60960095
514110,2275.64406665
514124,1269.89886145
514129,2373.66876611
514130,1472.31957202
514133,2342.90470361
514142,3957.19192334
514146,1745.15816724
514147,1507.98628272
514158,1939.37081848
514161,5159.10630176
514163,1545.40205456
514170,10629.6927422
514173,1410.99868396
514177,1156.06676722
514181,6293.85048486
514184,1424.45432934
514185,2094.39670105
514186,1456.53994678
514188,1967.05554456
514189,3146.30090185
514194,566.149960755
514196,3437.79390821
514204,4607.44182715
514205,2331.40511646
514206,832.272017639
514210,7547.06965722
514215,2084.17406543
514216,2492.73011255
514221,1721.32133215
514232,3656.56166211
514234,1985.39077271
514235,2048.65890222
514236,2511.06665307
514237,4873.40185157
514239,8465.30345264
514240,1271.99192102
514246,2130.34555029
514248,1875.22755603
514255,1015.41566577
514261,2347.02071338
514262,3678.80937549
514280,6225.2352124
514284,2455.83151734
514286,4401.93978271
514287,3407.89370752
514295,2046.28990332
514301,2312.62699756
514303,1246.02531433
514305,2474.53700952
514313,3632.12789258
514314,2005.42098657
514320,1415.18286267
514322,1067.34867773
514323,1148.12406128
514324,788.210985473
514325,1792.23029151
514327,3342.58445605
514330,6772.70209912
514331,1002.71971338
514341,7660.16288574
514343,1140.53623535
514353,6257.29395459
514359,1520.80188061
514361,2230.66797705
514364,2127.29167505
514365,2773.28539038
514369,1584.79614722
514370,1032.15236902
514371,2419.78590552
514375,2135.44682556
514380,1686.22769116
514383,3064.98510498
514384,3135.52207031
514389,1207.90451379
514391,3060.32594946
514395,3216.7825669
514396,723.410394104
514397,1386.79512866
514404,1076.92287757
514408,5556.58662256
514427,949.798883669
514440,2151.7013794
514442,2754.60253076
514446,2439.74220849
514448,8555.2103042
514453,2287.37571851
514462,8284.21561524
514463,2236.64796753
514472,7326.17037646
514475,1677.73991675
514477,1560.62279834
514486,1120.69714856
514489,1925.11672192
514490,4269.79903564
514491,1076.20279699
514500,4515.99560034
514506,2538.629896
514511,5408.02544873
514517,3950.00096485
514526,1143.26301465
514529,1154.83862097
514533,2225.82225769
514540,1246.0061947
514542,2647.23219653
514546,3164.41262085
514547,623.941461853
514548,2466.33214258
514561,947.743028686
514563,3861.21147265
514569,3018.78045703
514571,2639.97420752
514573,1761.76682226
514575,5149.50500977
514576,1592.94379493
514577,2094.46082288
514585,3830.15082105
514592,1193.009297
514601,968.065290284
514602,1221.47899939
514603,9373.43600439
514607,2865.46319849
514617,2319.85301807
514621,6046.43309912
514623,1077.01828516
514625,1445.05297717
514627,1396.28363489
514628,2403.02600562
514631,2936.6142771
514634,1442.38319178
514641,1357.22108557
514642,9062.67734814
514657,898.525405152
514661,3324.48737012
514663,1231.51821143
514673,1897.10622473
514683,4089.63364014
514692,1998.41892481
514695,2229.4176814
514701,1513.47079639
514708,5323.03646728
514709,4209.11489795
514711,3153.39235791
514715,821.185014832
514717,4394.05262109
514724,5175.39482519
514729,2742.2912976
514735,2478.74531763
514740,1122.95609582
514743,9147.75899365
514745,2051.98926892
514748,876.356053955
514750,2404.50981177
514765,1848.28571961
514767,1107.76377234
514772,1928.0962865
514801,7042.96464258
514802,2919.26411841
514809,870.161301453
514812,1419.0739386
514813,2005.07297632
514814,2331.87134985
514817,3545.97620825
514822,2173.39238794
514829,2243.60900806
514833,10467.5137852
514836,2635.14037354
514845,2020.53506958
514847,1766.26311414
514881,5019.53620752
514890,1046.96183313
514904,5978.205375
514908,1502.39579846
514913,1230.47653797
514914,6502.74508203
514928,2911.12133838
514933,4110.68119751
514939,1546.43428723
514941,1569.2910232
514945,1096.64716125
514946,1986.07711536
514948,1521.2433407
514951,1882.59338599
514964,1496.3971261
514966,1456.88168591
514973,2757.70231494
514983,1453.88577624
514985,1976.29799963
514987,2247.33645264
514995,4333.72522754
515001,2200.04715186
515003,698.618980408
515009,1866.88405908
515015,4224.03535327
515018,1654.80598425
515021,6546.30801953
515022,1704.50802844
515023,1672.89890186
515026,2090.05345459
515039,2158.24855688
515057,7560.38322559
515064,2448.32088916
515065,2884.33142896
515070,1230.69077905
515072,2144.74441186
515080,1600.52977576
515087,3579.65718774
515101,901.384973816
515105,10228.8056006
515107,3221.00816553
515108,1035.05268067
515110,1127.95641907
515117,2774.9458938
515121,2188.75748022
515124,6215.40745508
515130,3114.79524634
515133,4212.7923396
515137,1666.75943274
515138,849.180683472
515143,2713.77488354
515161,1418.16063403
515168,2009.59897693
515180,820.260511353
515185,4345.06194238
515191,1344.84459729
515197,2438.44596167
515212,1969.34500135
515215,1973.26744898
515222,6296.09941211
515226,1202.24574158
515239,1761.15271838
515241,6606.32822656
515247,2355.97147022
515278,4085.13533179
515287,3117.548833
515289,1040.85388599
515293,1537.46879407
515301,1819.40791345
515302,2802.21057275
515312,894.167809021
515325,1404.08502161
515337,1439.8615415
515339,1387.99938842
515340,4335.50666284
515344,1675.13428858
515345,1166.71091712
515351,1018.24517237
515353,1245.97288269
515361,2754.16489258
515364,1973.43011487
515381,4420.07863574
515386,1332.12712182
515390,1002.05635547
515391,986.991398682
515403,1639.24952429
515408,2642.44278857
515412,3478.49512427
515415,1812.84007556
515425,2097.63059045
515427,2681.41484229
515431,1601.74363574
515435,1182.79068958
515437,1137.22544165
515442,2202.39955054
515459,1146.4651936
515463,2674.46940259
515479,2235.22990283
515487,8049.87021728
515489,2181.3948717
515497,3150.12472339
515501,946.71010791
515506,1410.1605669
515510,3840.33393775
515514,9627.198125
515516,1331.31350684
515519,2077.22970899
515528,3431.0042417
515534,1616.97275745
515536,1887.2472229
515539,1774.04820252
515541,1644.44963305
515543,1552.26460644
515565,1735.4678728
515574,1648.87283496
515576,1794.32690149
515580,2076.26287219
